District,Region,Date,Wind_V_Component
Iganga,Eastern,2012-03-31,1.5062029
Iganga,Eastern,2012-04-30,1.0917494
Iganga,Eastern,2012-05-31,0.8674848
Iganga,Eastern,2012-06-30,0.25080764
Iganga,Eastern,2012-07-31,-0.5097757
Iganga,Eastern,2012-08-31,-0.63907695
Iganga,Eastern,2012-09-30,-0.621714
Iganga,Eastern,2012-10-31,-0.19351715
Iganga,Eastern,2012-11-30,0.18606457
Iganga,Eastern,2012-12-31,0.46162957
Iganga,Eastern,2013-01-31,0.7347944
Iganga,Eastern,2013-02-28,1.0030695
Iganga,Eastern,2013-03-31,0.987388
Iganga,Eastern,2013-04-30,1.0245116
Iganga,Eastern,2013-05-31,0.6984948
Iganga,Eastern,2013-06-30,0.33533618
Iganga,Eastern,2013-07-31,-0.0741845
Iganga,Eastern,2013-08-31,-0.34676266
Iganga,Eastern,2013-09-30,-0.49095744
Iganga,Eastern,2013-10-31,-0.33841282
Iganga,Eastern,2013-11-30,0.07942672
Iganga,Eastern,2013-12-31,0.5685246
Iganga,Eastern,2014-01-31,1.2627467
Iganga,Eastern,2014-02-28,0.6302475
Iganga,Eastern,2014-03-31,0.81518865
Iganga,Eastern,2014-04-30,0.74509376
Iganga,Eastern,2014-05-31,0.36106232
Iganga,Eastern,2014-06-30,0.30560225
Iganga,Eastern,2014-07-31,-0.071252085
Iganga,Eastern,2014-08-31,-0.5030821
Iganga,Eastern,2014-09-30,-0.10860403
Iganga,Eastern,2014-10-31,-0.36382335
Iganga,Eastern,2014-11-30,0.2176994
Iganga,Eastern,2014-12-31,0.7405816
Iganga,Eastern,2015-01-31,0.12836096
Iganga,Eastern,2015-02-28,1.4003935
Iganga,Eastern,2015-03-31,1.1154929
Iganga,Eastern,2015-04-30,0.95958185
Iganga,Eastern,2015-05-31,0.856439
Iganga,Eastern,2015-06-30,0.07465973
Iganga,Eastern,2015-07-31,0.096408084
Iganga,Eastern,2015-08-31,0.0057610953
Iganga,Eastern,2015-09-30,-0.004282973
Iganga,Eastern,2015-10-31,-0.13122958
Iganga,Eastern,2015-11-30,0.19258277
Iganga,Eastern,2015-12-31,0.22127989
Iganga,Eastern,2016-01-31,0.60238165
Iganga,Eastern,2016-02-29,1.0529755
Iganga,Eastern,2016-03-31,1.2303374
Iganga,Eastern,2016-04-30,0.79109734
Iganga,Eastern,2016-05-31,0.54583466
Iganga,Eastern,2016-06-30,0.4771839
Iganga,Eastern,2016-07-31,0.066381745
Iganga,Eastern,2016-08-31,-0.07480765
Iganga,Eastern,2016-09-30,-0.06545463
Iganga,Eastern,2016-10-31,0.121889874
Iganga,Eastern,2016-11-30,0.5332315
Iganga,Eastern,2016-12-31,0.7128611
Iganga,Eastern,2017-01-31,0.9385507
Iganga,Eastern,2017-02-28,1.1532665
Iganga,Eastern,2017-03-31,1.511939
Iganga,Eastern,2017-04-30,0.9161755
Iganga,Eastern,2017-05-31,0.7139958
Iganga,Eastern,2017-06-30,0.24191034
Iganga,Eastern,2017-07-31,-0.48352763
Iganga,Eastern,2017-08-31,-0.49609157
Iganga,Eastern,2017-09-30,-0.4276156
Iganga,Eastern,2017-10-31,-0.18789814
Iganga,Eastern,2017-11-30,0.4333033
Iganga,Eastern,2017-12-31,1.0404714
Iganga,Eastern,2018-01-31,0.96889585
Iganga,Eastern,2018-02-28,0.94438714
Iganga,Eastern,2018-03-31,1.0444366
Iganga,Eastern,2018-04-30,0.8155521
Iganga,Eastern,2018-05-31,0.87168705
Iganga,Eastern,2018-06-30,0.18065007
Iganga,Eastern,2018-07-31,0.50463426
Iganga,Eastern,2018-08-31,-0.18583597
Iganga,Eastern,2018-09-30,-0.020555962
Iganga,Eastern,2018-10-31,0.037726514
Iganga,Eastern,2018-11-30,0.42451188
Iganga,Eastern,2018-12-31,0.7580811
Iganga,Eastern,2019-01-31,1.1876488
Iganga,Eastern,2019-02-28,1.1941812
Iganga,Eastern,2019-03-31,1.190313
Iganga,Eastern,2019-04-30,0.9655642
Iganga,Eastern,2019-05-31,0.8103444
Iganga,Eastern,2019-06-30,-0.11375362
Iganga,Eastern,2019-07-31,-0.3805469
Iganga,Eastern,2019-08-31,-0.3976849
Iganga,Eastern,2019-09-30,-0.3183403
Iganga,Eastern,2019-10-31,-0.13196237
Iganga,Eastern,2019-11-30,0.26097554
Iganga,Eastern,2019-12-31,0.16974194
Iganga,Eastern,2020-01-31,0.274031
Iganga,Eastern,2020-02-29,0.8605943
Iganga,Eastern,2020-03-31,1.1025603
Iganga,Eastern,2020-04-30,0.9934285
Iganga,Eastern,2020-05-31,0.7771769
Iganga,Eastern,2020-06-30,0.5356204
Iganga,Eastern,2020-07-31,0.2821205
Iganga,Eastern,2020-08-31,-0.48968318
Iganga,Eastern,2020-09-30,-0.5857411
Iganga,Eastern,2020-10-31,-0.42151815
Iganga,Eastern,2020-11-30,0.37639424
Iganga,Eastern,2020-12-31,0.9768367
Iganga,Eastern,2021-01-31,1.2675351
Iganga,Eastern,2021-02-28,1.1348925
Iganga,Eastern,2021-03-31,1.2704158
Iganga,Eastern,2021-04-30,1.2568977
Iganga,Eastern,2021-05-31,0.63437223
Iganga,Eastern,2021-06-30,0.70122373
Iganga,Eastern,2021-07-31,0.4930511
Iganga,Eastern,2021-08-31,-0.019688288
Iganga,Eastern,2021-09-30,-0.2844228
Iganga,Eastern,2021-10-31,0.036763795
Iganga,Eastern,2021-11-30,0.5832278
Iganga,Eastern,2021-12-31,0.8785255
Iganga,Eastern,2022-01-31,0.79828775
Iganga,Eastern,2022-02-28,1.6201706
Iganga,Eastern,2022-03-31,1.4325883
Iganga,Eastern,2022-04-30,0.8043177
Iganga,Eastern,2022-05-31,0.92259
Iganga,Eastern,2022-06-30,0.72127634
Iganga,Eastern,2022-07-31,0.45146933
Iganga,Eastern,2022-08-31,-0.13192111
Iganga,Eastern,2022-09-30,-0.34866154
Iganga,Eastern,2022-10-31,-0.008594492
Iganga,Eastern,2022-11-30,0.43523705
Iganga,Eastern,2022-12-31,0.695752
Iganga,Eastern,2023-01-31,1.2393742
Iganga,Eastern,2023-02-28,1.4648569
Iganga,Eastern,2023-03-31,1.0199218
Iganga,Eastern,2023-04-30,0.8777269
Iganga,Eastern,2023-05-31,0.7056591
Iganga,Eastern,2023-06-30,0.24635068
Iganga,Eastern,2023-07-31,0.51594216
Iganga,Eastern,2023-08-31,0.30874816
Iganga,Eastern,2023-09-30,-0.066610865
Iganga,Eastern,2023-10-31,-0.054184083
Iganga,Eastern,2023-11-30,0.2853382
Iganga,Eastern,2023-12-31,0.6311857
Iganga,Eastern,2024-01-31,0.7623494
Iganga,Eastern,2024-02-29,1.2506584
Iganga,Eastern,2024-03-31,1.3645232
Iganga,Eastern,2024-04-30,1.2372035
Iganga,Eastern,2024-05-31,0.9836603
Iganga,Eastern,2024-06-30,0.94046724
Iganga,Eastern,2024-07-31,-0.15439242
Iganga,Eastern,2024-08-31,-0.24386683
Iganga,Eastern,2024-09-30,-0.043155354
Iganga,Eastern,2024-10-31,-0.049995955
Iganga,Eastern,2024-11-30,0.24708466
Iganga,Eastern,2024-12-31,0.9042662
Iganga,Eastern,2025-01-31,1.2280577
Iganga,Eastern,2025-02-28,1.311642
Iganga,Eastern,2025-03-31,1.2732457
Iganga,Eastern,2025-04-30,0.8974633
Iganga,Eastern,2025-05-31,1.0639482
Iganga,Eastern,2025-06-30,0.89677715
Iganga,Eastern,2025-07-31,0.30080172
Iganga,Eastern,2025-08-31,-0.095006734
Iganga,Eastern,2025-09-30,-0.17505816
Iganga,Eastern,2025-10-31,-0.29952714
Iganga,Eastern,2025-11-30,-0.17586975
Isingiro,Western,1981-01-31,0.07898495
Isingiro,Western,1981-02-28,0.14165792
Isingiro,Western,1981-03-31,0.12659714
Isingiro,Western,1981-04-30,0.7443327
Isingiro,Western,1981-05-31,1.0736855
Isingiro,Western,1981-06-30,1.102113
Isingiro,Western,1981-07-31,0.5150516
Isingiro,Western,1981-08-31,0.29863217
Isingiro,Western,1981-09-30,-0.06685924
Isingiro,Western,1981-10-31,0.15447925
Isingiro,Western,1981-11-30,-0.35335147
Isingiro,Western,1981-12-31,-0.1028306
Isingiro,Western,1982-01-31,-0.1818669
Isingiro,Western,1982-02-28,-0.087765574
Isingiro,Western,1982-03-31,0.54714024
Isingiro,Western,1982-04-30,0.7205895
Isingiro,Western,1982-05-31,1.0787573
Isingiro,Western,1982-06-30,1.0626689
Isingiro,Western,1982-07-31,1.1130551
Isingiro,Western,1982-08-31,0.55650365
Isingiro,Western,1982-09-30,0.19653389
Isingiro,Western,1982-10-31,-0.046347864
Isingiro,Western,1982-11-30,-0.31679234
Isingiro,Western,1982-12-31,-0.49764478
Isingiro,Western,1983-01-31,-0.36967075
Isingiro,Western,1983-02-28,0.04956217
Isingiro,Western,1983-03-31,0.46356678
Isingiro,Western,1983-04-30,0.89099133
Isingiro,Western,1983-05-31,1.2062861
Isingiro,Western,1983-06-30,0.7370777
Isingiro,Western,1983-07-31,0.7745691
Isingiro,Western,1983-08-31,0.2564501
Isingiro,Western,1983-09-30,0.032217957
Isingiro,Western,1983-10-31,-0.09513051
Isingiro,Western,1983-11-30,-0.261209
Isingiro,Western,1983-12-31,-0.19503453
Isingiro,Western,1984-01-31,-0.38759494
Isingiro,Western,1984-02-29,0.08688419
Isingiro,Western,1984-03-31,0.8450521
Isingiro,Western,1984-04-30,1.0986618
Isingiro,Western,1984-05-31,1.1975837
Isingiro,Western,1984-06-30,1.368336
Isingiro,Western,1984-07-31,0.91965485
Isingiro,Western,1984-08-31,0.46120703
Isingiro,Western,1984-09-30,0.050492924
Isingiro,Western,1984-10-31,0.30912304
Isingiro,Western,1984-11-30,0.07256438
Isingiro,Western,1984-12-31,-0.30533764
Isingiro,Western,1985-01-31,0.084754154
Isingiro,Western,1985-02-28,0.020546637
Isingiro,Western,1985-03-31,0.64705276
Isingiro,Western,1985-04-30,0.7054014
Isingiro,Western,1985-05-31,1.2281404
Isingiro,Western,1985-06-30,0.8925692
Isingiro,Western,1985-07-31,1.0133841
Isingiro,Western,1985-08-31,1.0577037
Isingiro,Western,1985-09-30,0.3045018
Isingiro,Western,1985-10-31,0.3336758
Isingiro,Western,1985-11-30,0.30298245
Isingiro,Western,1985-12-31,-0.10144374
Isingiro,Western,1986-01-31,0.008845568
Isingiro,Western,1986-02-28,0.3082121
Isingiro,Western,1986-03-31,0.5390166
Isingiro,Western,1986-04-30,0.950065
Isingiro,Western,1986-05-31,1.374001
Isingiro,Western,1986-06-30,0.92841154
Isingiro,Western,1986-07-31,0.65109396
Isingiro,Western,1986-08-31,0.46552438
Isingiro,Western,1986-09-30,0.18433097
Isingiro,Western,1986-10-31,-0.20926602
Isingiro,Western,1986-11-30,0.16646168
Isingiro,Western,1986-12-31,-0.47195157
Isingiro,Western,1987-01-31,-0.050625555
Isingiro,Western,1987-02-28,0.33176908
Isingiro,Western,1987-03-31,0.3414305
Isingiro,Western,1987-04-30,0.6663736
Isingiro,Western,1987-05-31,1.2679434
Isingiro,Western,1987-06-30,0.7992201
Isingiro,Western,1987-07-31,0.8801428
Isingiro,Western,1987-08-31,1.0468991
Isingiro,Western,1987-09-30,0.19294493
Isingiro,Western,1987-10-31,0.014082
Isingiro,Western,1987-11-30,0.15073329
Isingiro,Western,1987-12-31,-0.36177516
Isingiro,Western,1988-01-31,-0.23325095
Isingiro,Western,1988-02-29,0.24079736
Isingiro,Western,1988-03-31,0.4412957
Isingiro,Western,1988-04-30,1.0718777
Isingiro,Western,1988-05-31,1.1823933
Isingiro,Western,1988-06-30,1.2141998
Isingiro,Western,1988-07-31,0.61389947
Isingiro,Western,1988-08-31,0.47819674
Isingiro,Western,1988-09-30,0.2437605
Isingiro,Western,1988-10-31,-0.04901669
Isingiro,Western,1988-11-30,0.02321612
Isingiro,Western,1988-12-31,-0.03305357
Isingiro,Western,1989-01-31,-0.48791158
Isingiro,Western,1989-02-28,-0.14387684
Isingiro,Western,1989-03-31,0.21765485
Isingiro,Western,1989-04-30,1.055674
Isingiro,Western,1989-05-31,1.3772044
Isingiro,Western,1989-06-30,1.5514624
Isingiro,Western,1989-07-31,1.0331608
Isingiro,Western,1989-08-31,0.63974255
Isingiro,Western,1989-09-30,0.4200384
Isingiro,Western,1989-10-31,-0.036337987
Isingiro,Western,1989-11-30,0.29453257
Isingiro,Western,1989-12-31,-0.13702336
Isingiro,Western,1990-01-31,-0.052682035
Isingiro,Western,1990-02-28,-0.018626966
Isingiro,Western,1990-03-31,0.38763124
Isingiro,Western,1990-04-30,0.5944508
Isingiro,Western,1990-05-31,1.0534859
Isingiro,Western,1990-06-30,1.0626383
Isingiro,Western,1990-07-31,0.8835887
Isingiro,Western,1990-08-31,0.65387213
Isingiro,Western,1990-09-30,0.30413637
Isingiro,Western,1990-10-31,0.038282763
Isingiro,Western,1990-11-30,0.35779926
Isingiro,Western,1990-12-31,0.2060498
Isingiro,Western,1991-01-31,-0.08971237
Isingiro,Western,1991-02-28,0.019702137
Isingiro,Western,1991-03-31,0.34458175
Isingiro,Western,1991-04-30,0.85845935
Isingiro,Western,1991-05-31,1.0343714
Isingiro,Western,1991-06-30,0.6445592
Isingiro,Western,1991-07-31,0.94713175
Isingiro,Western,1991-08-31,0.2691893
Isingiro,Western,1991-09-30,0.13063334
Isingiro,Western,1991-10-31,-0.0034907758
Isingiro,Western,1991-11-30,0.060383987
Isingiro,Western,1991-12-31,-0.33620924
Isingiro,Western,1992-01-31,-0.05532438
Isingiro,Western,1992-02-29,-0.10029556
Isingiro,Western,1992-03-31,0.70733446
Isingiro,Western,1992-04-30,0.9458746
Isingiro,Western,1992-05-31,1.1885157
Isingiro,Western,1992-06-30,0.79739773
Isingiro,Western,1992-07-31,0.79378486
Isingiro,Western,1992-08-31,0.6473422
Isingiro,Western,1992-09-30,0.29533023
Isingiro,Western,1992-10-31,-0.32875654
Isingiro,Western,1992-11-30,-0.053290285
Isingiro,Western,1992-12-31,-0.2191891
Isingiro,Western,1993-01-31,-0.17049135
Isingiro,Western,1993-02-28,-0.074628904
Isingiro,Western,1993-03-31,0.36794376
Isingiro,Western,1993-04-30,0.7331749
Isingiro,Western,1993-05-31,0.7249939
Isingiro,Western,1993-06-30,0.6356087
Isingiro,Western,1993-07-31,1.0673902
Isingiro,Western,1993-08-31,0.49631104
Isingiro,Western,1993-09-30,0.18462816
Isingiro,Western,1993-10-31,-0.04387599
Isingiro,Western,1993-11-30,-0.027707204
Isingiro,Western,1993-12-31,-0.19907083
Isingiro,Western,1994-01-31,0.08435496
Isingiro,Western,1994-02-28,-0.12283136
Isingiro,Western,1994-03-31,0.28647465
Isingiro,Western,1994-04-30,1.0332651
Isingiro,Western,1994-05-31,0.89884484
Isingiro,Western,1994-06-30,0.62541246
Isingiro,Western,1994-07-31,0.89986724
Isingiro,Western,1994-08-31,0.4080819
Isingiro,Western,1994-09-30,0.12529735
Isingiro,Western,1994-10-31,-0.053125255
Isingiro,Western,1994-11-30,-0.18416892
Isingiro,Western,1994-12-31,-0.15234928
Isingiro,Western,1995-01-31,-0.13814527
Isingiro,Western,1995-02-28,0.0215322
Isingiro,Western,1995-03-31,0.5781087
Isingiro,Western,1995-04-30,1.0162292
Isingiro,Western,1995-05-31,1.3931283
Isingiro,Western,1995-06-30,0.72767055
Isingiro,Western,1995-07-31,0.79631686
Isingiro,Western,1995-08-31,0.9900787
Isingiro,Western,1995-09-30,0.16504955
Isingiro,Western,1995-10-31,-0.19915871
Isingiro,Western,1995-11-30,-0.34822527
Isingiro,Western,1995-12-31,-0.3859654
Isingiro,Western,1996-01-31,-0.12644628
Isingiro,Western,1996-02-29,0.14514582
Isingiro,Western,1996-03-31,0.33866578
Isingiro,Western,1996-04-30,1.2558993
Isingiro,Western,1996-05-31,1.0868912
Isingiro,Western,1996-06-30,0.58778995
Isingiro,Western,1996-07-31,0.6162697
Isingiro,Western,1996-08-31,0.2667078
Isingiro,Western,1996-09-30,0.052133054
Isingiro,Western,1996-10-31,0.018798027
Isingiro,Western,1996-11-30,-0.24198666
Isingiro,Western,1996-12-31,-0.3016352
Isingiro,Western,1997-01-31,-0.25214544
Isingiro,Western,1997-02-28,-0.1324503
Isingiro,Western,1997-03-31,0.4078002
Isingiro,Western,1997-04-30,0.6756205
Isingiro,Western,1997-05-31,1.0677968
Isingiro,Western,1997-06-30,1.2108238
Isingiro,Western,1997-07-31,1.0739595
Isingiro,Western,1997-08-31,0.37240022
Isingiro,Western,1997-09-30,0.32997632
Isingiro,Western,1997-10-31,0.19480592
Isingiro,Western,1997-11-30,-0.12803335
Isingiro,Western,1997-12-31,-0.15686904
Isingiro,Western,1998-01-31,-0.23517096
Isingiro,Western,1998-02-28,-0.06936011
Isingiro,Western,1998-03-31,0.5403013
Isingiro,Western,1998-04-30,1.2577913
Isingiro,Western,1998-05-31,1.0296273
Isingiro,Western,1998-06-30,1.0867145
Isingiro,Western,1998-07-31,0.9365588
Isingiro,Western,1998-08-31,0.6367383
Isingiro,Western,1998-09-30,0.2697463
Isingiro,Western,1998-10-31,-0.14290264
Isingiro,Western,1998-11-30,-0.12513436
Isingiro,Western,1998-12-31,-0.36201692
Isingiro,Western,1999-01-31,-0.050319403
Isingiro,Western,1999-02-28,-0.010197319
Isingiro,Western,1999-03-31,0.21956742
Isingiro,Western,1999-04-30,1.2164042
Isingiro,Western,1999-05-31,1.1845623
Isingiro,Western,1999-06-30,1.3070297
Isingiro,Western,1999-07-31,1.1461978
Isingiro,Western,1999-08-31,0.56632787
Isingiro,Western,1999-09-30,0.34019306
Isingiro,Western,1999-10-31,-0.3276136
Isingiro,Western,1999-11-30,0.0033176243
Isingiro,Western,1999-12-31,0.16874084
Isingiro,Western,2000-01-31,-0.32386994
Isingiro,Western,2000-02-29,-0.20424995
Isingiro,Western,2000-03-31,0.39638686
Isingiro,Western,2000-04-30,0.8516817
Isingiro,Western,2000-05-31,0.74528825
Isingiro,Western,2000-06-30,1.1944304
Isingiro,Western,2000-07-31,0.8971811
Isingiro,Western,2000-08-31,0.57736295
Isingiro,Western,2000-09-30,0.22149149
Isingiro,Western,2000-10-31,-0.29037672
Isingiro,Western,2000-11-30,-0.2462863
Isingiro,Western,2000-12-31,-0.22576325
Isingiro,Western,2001-01-31,-0.3272829
Isingiro,Western,2001-02-28,0.23787455
Isingiro,Western,2001-03-31,0.2227164
Isingiro,Western,2001-04-30,0.99805593
Isingiro,Western,2001-05-31,1.240674
Isingiro,Western,2001-06-30,0.923345
Isingiro,Western,2001-07-31,0.8165014
Isingiro,Western,2001-08-31,0.49612597
Isingiro,Western,2001-09-30,0.02649572
Isingiro,Western,2001-10-31,-0.033661257
Isingiro,Western,2001-11-30,0.06963855
Isingiro,Western,2001-12-31,0.019298472
Isingiro,Western,2002-01-31,-0.10876165
Isingiro,Western,2002-02-28,0.37327653
Isingiro,Western,2002-03-31,0.44886437
Isingiro,Western,2002-04-30,1.3050305
Isingiro,Western,2002-05-31,1.0938344
Isingiro,Western,2002-06-30,1.1354243
Isingiro,Western,2002-07-31,1.13554
Isingiro,Western,2002-08-31,0.92195916
Isingiro,Western,2002-09-30,0.44179964
Isingiro,Western,2002-10-31,-0.12155677
Isingiro,Western,2002-11-30,-0.031554878
Isingiro,Western,2002-12-31,-0.21159096
Isingiro,Western,2003-01-31,-0.18219648
Isingiro,Western,2003-02-28,-0.06024009
Isingiro,Western,2003-03-31,0.11337038
Isingiro,Western,2003-04-30,0.8951013
Isingiro,Western,2003-05-31,1.3370873
Isingiro,Western,2003-06-30,1.1169381
Isingiro,Western,2003-07-31,1.0895486
Isingiro,Western,2003-08-31,0.37582472
Isingiro,Western,2003-09-30,0.1499299
Isingiro,Western,2003-10-31,0.11379318
Isingiro,Western,2003-11-30,-0.107390635
Isingiro,Western,2003-12-31,-0.34655344
Isingiro,Western,2004-01-31,-0.11380949
Isingiro,Western,2004-02-29,0.026084833
Isingiro,Western,2004-03-31,0.68134
Isingiro,Western,2004-04-30,1.0581901
Isingiro,Western,2004-05-31,1.1310889
Isingiro,Western,2004-06-30,1.38739
Isingiro,Western,2004-07-31,1.0024625
Isingiro,Western,2004-08-31,0.3521222
Isingiro,Western,2004-09-30,0.24157068
Isingiro,Western,2004-10-31,0.015442181
Isingiro,Western,2004-11-30,-0.20503068
Isingiro,Western,2004-12-31,-0.08965771
Isingiro,Western,2005-01-31,0.04963807
Isingiro,Western,2005-02-28,0.35745046
Isingiro,Western,2005-03-31,0.4694144
Isingiro,Western,2005-04-30,1.0280391
Isingiro,Western,2005-05-31,0.70608413
Isingiro,Western,2005-06-30,0.9158442
Isingiro,Western,2005-07-31,1.1300435
Isingiro,Western,2005-08-31,0.5002054
Isingiro,Western,2005-09-30,-0.08309595
Isingiro,Western,2005-10-31,-0.25646302
Isingiro,Western,2005-11-30,-0.2421506
Isingiro,Western,2005-12-31,-0.26603416
Isingiro,Western,2006-01-31,-0.014914811
Isingiro,Western,2006-02-28,0.0011359155
Isingiro,Western,2006-03-31,0.37348816
Isingiro,Western,2006-04-30,1.1383231
Isingiro,Western,2006-05-31,0.9410429
Isingiro,Western,2006-06-30,1.3756523
Isingiro,Western,2006-07-31,1.0504982
Isingiro,Western,2006-08-31,0.5949753
Isingiro,Western,2006-09-30,0.30873597
Isingiro,Western,2006-10-31,-0.0100158565
Isingiro,Western,2006-11-30,-0.26037207
Isingiro,Western,2006-12-31,-0.48969436
Isingiro,Western,2007-01-31,-0.2815595
Isingiro,Western,2007-02-28,-0.056576096
Isingiro,Western,2007-03-31,0.6268345
Isingiro,Western,2007-04-30,0.88084817
Isingiro,Western,2007-05-31,1.2898381
Isingiro,Western,2007-06-30,0.9709486
Isingiro,Western,2007-07-31,0.67314744
Isingiro,Western,2007-08-31,0.53268266
Isingiro,Western,2007-09-30,-0.05423868
Isingiro,Western,2007-10-31,-0.16983742
Isingiro,Western,2007-11-30,-0.11102496
Isingiro,Western,2007-12-31,-0.19164869
Isingiro,Western,2008-01-31,-0.2411719
Isingiro,Western,2008-02-29,0.07518307
Isingiro,Western,2008-03-31,0.578745
Isingiro,Western,2008-04-30,1.1634958
Isingiro,Western,2008-05-31,1.1041856
Isingiro,Western,2008-06-30,1.1033794
Isingiro,Western,2008-07-31,0.7576357
Isingiro,Western,2008-08-31,0.3405077
Isingiro,Western,2008-09-30,-0.013106983
Isingiro,Western,2008-10-31,-0.07961066
Isingiro,Western,2008-11-30,-0.24564701
Isingiro,Western,2008-12-31,-0.097330645
Isingiro,Western,2009-01-31,-0.1724367
Isingiro,Western,2009-02-28,0.5836153
Isingiro,Western,2009-03-31,0.54083943
Isingiro,Western,2009-04-30,1.1205363
Isingiro,Western,2009-05-31,0.81545454
Isingiro,Western,2009-06-30,1.2442982
Isingiro,Western,2009-07-31,1.4954869
Isingiro,Western,2009-08-31,0.7053284
Isingiro,Western,2009-09-30,0.13081163
Isingiro,Western,2009-10-31,-0.06878201
Isingiro,Western,2009-11-30,0.18880305
Isingiro,Western,2009-12-31,-0.12629944
Isingiro,Western,2010-01-31,0.029140636
Isingiro,Western,2010-02-28,0.36984012
Isingiro,Western,2010-03-31,0.32493624
Isingiro,Western,2010-04-30,1.1250913
Isingiro,Western,2010-05-31,1.0096253
Isingiro,Western,2010-06-30,0.99597967
Isingiro,Western,2010-07-31,1.0537176
Isingiro,Western,2010-08-31,0.6713095
Isingiro,Western,2010-09-30,0.23959863
Isingiro,Western,2010-10-31,-0.26763147
Isingiro,Western,2010-11-30,-0.042499077
Isingiro,Western,2010-12-31,-0.031172313
Isingiro,Western,2011-01-31,-0.05165156
Isingiro,Western,2011-02-28,0.36438942
Isingiro,Western,2011-03-31,0.48911655
Isingiro,Western,2011-04-30,1.283191
Isingiro,Western,2011-05-31,1.1635816
Isingiro,Western,2011-06-30,0.7772356
Isingiro,Western,2011-07-31,0.6817601
Isingiro,Western,2011-08-31,0.34163508
Isingiro,Western,2011-09-30,-0.015684754
Isingiro,Western,2011-10-31,0.03071471
Isingiro,Western,2011-11-30,-0.36111802
Isingiro,Western,2011-12-31,-0.36518562
Isingiro,Western,2012-01-31,-0.6815851
Isingiro,Western,2012-02-29,-0.13396159
Isingiro,Western,2012-03-31,0.35363704
Isingiro,Western,2012-04-30,0.77047855
Isingiro,Western,2012-05-31,1.0395976
Isingiro,Western,2012-06-30,1.0004314
Isingiro,Western,2012-07-31,0.42226183
Isingiro,Western,2012-08-31,0.1608715
Isingiro,Western,2012-09-30,-0.27959657
Isingiro,Western,2012-10-31,-0.3618889
Isingiro,Western,2012-11-30,-0.13784426
Isingiro,Western,2012-12-31,-0.3536688
Isingiro,Western,2013-01-31,-0.29395214
Isingiro,Western,2013-02-28,0.021038167
Isingiro,Western,2013-03-31,0.485557
Isingiro,Western,2013-04-30,0.7905334
Isingiro,Western,2013-05-31,1.2330713
Isingiro,Western,2013-06-30,1.1856326
Isingiro,Western,2013-07-31,0.6630413
Isingiro,Western,2013-08-31,0.32292348
Isingiro,Western,2013-09-30,-0.2781441
Isingiro,Western,2013-10-31,-0.30335766
Isingiro,Western,2013-11-30,-0.28334922
Isingiro,Western,2013-12-31,-0.11637731
Isingiro,Western,2014-01-31,-0.081524305
Isingiro,Western,2014-02-28,-0.19056565
Isingiro,Western,2014-03-31,0.32062486
Isingiro,Western,2014-04-30,1.0022757
Isingiro,Western,2014-05-31,1.2005786
Isingiro,Western,2014-06-30,1.0248553
Isingiro,Western,2014-07-31,0.76911795
Isingiro,Western,2014-08-31,0.19848725
Isingiro,Western,2014-09-30,0.18330745
Isingiro,Western,2014-10-31,-0.0008468013
Isingiro,Western,2014-11-30,-0.19621392
Isingiro,Western,2014-12-31,-0.28241593
Isingiro,Western,2015-01-31,-0.536548
Isingiro,Western,2015-02-28,-0.028559074
Isingiro,Western,2015-03-31,0.56467927
Isingiro,Western,2015-04-30,0.6743916
Isingiro,Western,2015-05-31,1.301415
Isingiro,Western,2015-06-30,0.63633937
Isingiro,Western,2015-07-31,0.9640808
Isingiro,Western,2015-08-31,0.7740452
Isingiro,Western,2015-09-30,0.16698778
Isingiro,Western,2015-10-31,-0.09542032
Isingiro,Western,2015-11-30,-0.16476722
Isingiro,Western,2015-12-31,-0.56553996
Isingiro,Western,2016-01-31,-0.32476994
Isingiro,Western,2016-02-29,0.02386906
Isingiro,Western,2016-03-31,0.30699784
Isingiro,Western,2016-04-30,0.8222251
Isingiro,Western,2016-05-31,0.990119
Isingiro,Western,2016-06-30,1.1626093
Isingiro,Western,2016-07-31,0.71529406
Isingiro,Western,2016-08-31,0.81109226
Isingiro,Western,2016-09-30,0.12723742
Isingiro,Western,2016-10-31,0.038240865
Isingiro,Western,2016-11-30,0.14244479
Isingiro,Western,2016-12-31,-0.13980368
Isingiro,Western,2017-01-31,-0.23911689
Isingiro,Western,2017-02-28,0.011566982
Isingiro,Western,2017-03-31,0.68203604
Isingiro,Western,2017-04-30,1.3460195
Isingiro,Western,2017-05-31,1.475538
Isingiro,Western,2017-06-30,1.1281214
Isingiro,Western,2017-07-31,0.32453793
Isingiro,Western,2017-08-31,0.2401815
Isingiro,Western,2017-09-30,-0.07613657
Isingiro,Western,2017-10-31,-0.16365209
Isingiro,Western,2017-11-30,-0.07341471
Isingiro,Western,2017-12-31,-0.029651582
Isingiro,Western,2018-01-31,-0.15446976
Isingiro,Western,2018-02-28,0.16792019
Isingiro,Western,2018-03-31,0.26339304
Isingiro,Western,2018-04-30,0.61245835
Isingiro,Western,2018-05-31,1.3513939
Isingiro,Western,2018-06-30,1.1180077
Isingiro,Western,2018-07-31,1.6107266
Isingiro,Western,2018-08-31,0.5615779
Isingiro,Western,2018-09-30,0.258155
Isingiro,Western,2018-10-31,0.14717501
Isingiro,Western,2018-11-30,-0.0660162
